r,sigma_dipolo
0.625212,19.3827
0.626653,19.4388
0.628098,19.495
0.629547,19.5513
0.630998,19.6078
0.632453,19.6644
0.633911,19.7212
0.635373,19.778
0.636838,19.8351
0.638306,19.8922
0.639778,19.9495
0.641253,20.0069
0.642732,20.0645
0.644214,20.1222
0.645699,20.18
0.647188,20.2379
0.64868,20.296
0.650176,20.3543
0.651675,20.4126
0.653177,20.4711
0.654683,20.5297
0.656193,20.5885
0.657706,20.6474
0.659222,20.7064
0.660742,20.7656
0.662266,20.8249
0.663793,20.8843
0.665323,20.9439
0.666857,21.0036
0.668395,21.0634
0.669936,21.1234
0.671481,21.1835
0.673029,21.2437
0.674581,21.3041
0.676136,21.3646
0.677695,21.4252
0.679258,21.486
0.680824,21.5469
0.682393,21.6079
0.683967,21.6691
0.685544,21.7304
0.687125,21.7918
0.688709,21.8534
0.690297,21.9151
0.691888,21.9769
0.693484,22.0389
0.695083,22.101
0.696685,22.1632
0.698292,22.2256
0.699902,22.288
0.701515,22.3507
0.703133,22.4134
0.704754,22.4763
0.706379,22.5393
0.708008,22.6024
0.70964,22.6657
0.711277,22.7291
0.712917,22.7926
0.71456,22.8563
0.716208,22.9201
0.717859,22.984
0.719514,23.0481
0.721173,23.1122
0.722836,23.1766
0.724503,23.241
0.726173,23.3056
0.727848,23.3703
0.729526,23.4351
0.731208,23.5
0.732894,23.5651
0.734584,23.6303
0.736277,23.6957
0.737975,23.7611
0.739677,23.8267
0.741382,23.8924
0.743091,23.9583
0.744805,24.0242
0.746522,24.0903
0.748243,24.1565
0.749969,24.2229
0.751698,24.2894
0.753431,24.356
0.755168,24.4227
0.756909,24.4895
0.758655,24.5565
0.760404,24.6236
0.762157,24.6908
0.763914,24.7582
0.765676,24.8256
0.767441,24.8932
0.769211,24.9609
0.770984,25.0288
0.772762,25.0967
0.774544,25.1648
0.776329,25.233
0.778119,25.3013
0.779914,25.3698
0.781712,25.4383
0.783514,25.507
0.785321,25.5758
0.787131,25.6447
0.788946,25.7138
0.790765,25.7829
0.792589,25.8522
0.794416,25.9216
0.796248,25.9912
0.798084,26.0608
0.799924,26.1305
0.801768,26.2004
0.803617,26.2704
0.80547,26.3405
0.807327,26.4107
0.809188,26.4811
0.811054,26.5515
0.812924,26.6221
0.814799,26.6928
0.816677,26.7636
0.81856,26.8345
0.820448,26.9055
0.822339,26.9767
0.824235,27.0479
0.826136,27.1193
0.828041,27.1908
0.82995,27.2624
0.831864,27.3341
0.833782,27.4059
0.835704,27.4778
0.837631,27.5499
0.839562,27.622
0.841498,27.6943
0.843438,27.7666
0.845383,27.8391
0.847332,27.9117
0.849286,27.9844
0.851244,28.0572
0.853207,28.1301
0.855174,28.2031
0.857146,28.2763
0.859122,28.3495
0.861103,28.4228
0.863088,28.4963
0.865078,28.5698
0.867073,28.6435
0.869072,28.7172
0.871076,28.7911
0.873084,28.8651
0.875098,28.9391
0.877115,29.0133
0.879138,29.0876
0.881165,29.1619
0.883196,29.2364
0.885233,29.311
0.887274,29.3857
0.88932,29.4605
0.89137,29.5353
0.893425,29.6103
0.895485,29.6854
0.89755,29.7606
0.89962,29.8358
0.901694,29.9112
0.903773,29.9867
0.905857,30.0622
0.907945,30.1379
0.910039,30.2137
0.912137,30.2895
0.91424,30.3655
0.916348,30.4415
0.918461,30.5176
0.920579,30.5939
0.922701,30.6702
0.924829,30.7466
0.926961,30.8231
0.929098,30.8997
0.931241,30.9764
0.933388,31.0532
0.93554,31.13
0.937697,31.207
0.939859,31.2841
0.942026,31.3612
0.944198,31.4384
0.946375,31.5157
0.948557,31.5931
0.950744,31.6706
0.952936,31.7482
0.955133,31.8259
0.957336,31.9036
0.959543,31.9815
0.961755,32.0594
0.963973,32.1374
0.966196,32.2155
0.968423,32.2936
0.970656,32.3719
0.972894,32.4502
0.975138,32.5286
0.977386,32.6071
0.979639,32.6857
0.981898,32.7644
0.984162,32.8431
0.986431,32.922
0.988706,33.0009
0.990985,33.0798
0.99327,33.1589
0.995561,33.238
0.997856,33.3172
1.00016,33.3965
1.00246,33.4759
1.00477,33.5553
1.00709,33.6348
1.00941,33.7144
1.01174,33.7941
1.01407,33.8738
1.01641,33.9536
1.01875,34.0335
1.0211,34.1135
1.02346,34.1935
1.02582,34.2736
1.02818,34.3538
1.03055,34.434
1.03293,34.5143
1.03531,34.5947
1.0377,34.6752
1.04009,34.7557
1.04249,34.8363
1.04489,34.9169
1.0473,34.9977
1.04972,35.0785
1.05214,35.1593
1.05456,35.2402
1.05699,35.3212
1.05943,35.4023
1.06187,35.4834
1.06432,35.5646
1.06678,35.6458
1.06924,35.7271
1.0717,35.8085
1.07417,35.89
1.07665,35.9714
1.07913,36.053
1.08162,36.1346
1.08411,36.2163
1.08661,36.298
1.08912,36.3798
1.09163,36.4617
1.09415,36.5436
1.09667,36.6256
1.0992,36.7076
1.10173,36.7897
1.10427,36.8719
1.10682,36.9541
1.10937,37.0363
1.11193,37.1186
1.11449,37.201
1.11706,37.2834
1.11964,37.3659
1.12222,37.4484
1.12481,37.531
1.1274,37.6137
1.13,37.6964
1.13261,37.7791
1.13522,37.8619
1.13783,37.9447
1.14046,38.0276
1.14309,38.1106
1.14572,38.1936
1.14837,38.2766
1.15101,38.3597
1.15367,38.4429
1.15633,38.5261
1.15899,38.6093
1.16167,38.6926
1.16434,38.7759
1.16703,38.8593
1.16972,38.9428
1.17242,39.0262
1.17512,39.1098
1.17783,39.1933
1.18054,39.2769
1.18327,39.3606
1.186,39.4443
1.18873,39.5281
1.19147,39.6118
1.19422,39.6957
1.19697,39.7796
1.19973,39.8635
1.2025,39.9474
1.20527,40.0314
1.20805,40.1155
1.21083,40.1996
1.21363,40.2837
1.21642,40.3678
1.21923,40.452
1.22204,40.5363
1.22486,40.6206
1.22768,40.7049
1.23051,40.7893
1.23335,40.8736
1.23619,40.9581
1.23904,41.0426
1.2419,41.1271
1.24476,41.2116
1.24763,41.2962
1.25051,41.3808
1.25339,41.4655
1.25628,41.5502
1.25918,41.6349
1.26208,41.7196
1.26499,41.8044
1.26791,41.8893
1.27083,41.9741
1.27376,42.059
1.2767,42.144
1.27964,42.2289
1.2826,42.3139
1.28555,42.3989
1.28852,42.484
1.29149,42.5691
1.29447,42.6542
1.29745,42.7394
1.30044,42.8245
1.30344,42.9098
1.30645,42.995
1.30946,43.0803
1.31248,43.1656
1.3155,43.2509
1.31854,43.3363
1.32158,43.4217
1.32462,43.5071
1.32768,43.5926
1.33074,43.678
1.33381,43.7635
1.33688,43.8491
1.33997,43.9346
1.34305,44.0202
1.34615,44.1058
1.34926,44.1915
1.35237,44.2771
1.35548,44.3628
1.35861,44.4486
1.36174,44.5343
1.36488,44.6201
1.36803,44.7059
1.37118,44.7917
1.37434,44.8776
1.37751,44.9634
1.38069,45.0493
1.38387,45.1352
1.38706,45.2212
1.39026,45.3072
1.39347,45.3932
1.39668,45.4792
1.3999,45.5652
1.40313,45.6513
1.40636,45.7374
1.40961,45.8235
1.41286,45.9096
1.41611,45.9957
1.41938,46.0819
1.42265,46.1681
1.42593,46.2543
1.42922,46.3406
1.43252,46.4268
1.43582,46.5131
1.43913,46.5994
1.44245,46.6857
1.44577,46.7721
1.44911,46.8584
1.45245,46.9448
1.4558,47.0312
1.45915,47.1176
1.46252,47.2041
1.46589,47.2906
1.46927,47.377
1.47266,47.4635
1.47605,47.5501
1.47946,47.6366
1.48287,47.7231
1.48629,47.8097
1.48971,47.8963
1.49315,47.9829
1.49659,48.0696
1.50004,48.1562
1.5035,48.2429
1.50697,48.3296
1.51044,48.4163
1.51392,48.503
1.51741,48.5897
1.52091,48.6765
1.52442,48.7632
1.52794,48.85
1.53146,48.9368
1.53499,49.0237
1.53853,49.1105
1.54208,49.1973
1.54563,49.2842
1.54919,49.3711
1.55277,49.458
1.55635,49.5449
1.55994,49.6319
1.56353,49.7188
1.56714,49.8058
1.57075,49.8928
1.57437,49.9798
1.578,50.0668
1.58164,50.1538
1.58529,50.2408
1.58894,50.3279
1.59261,50.415
1.59628,50.502
1.59996,50.5891
1.60365,50.6763
1.60735,50.7634
1.61105,50.8505
1.61477,50.9377
1.61849,51.0249
1.62222,51.1121
1.62596,51.1993
1.62971,51.2865
1.63347,51.3737
1.63723,51.4609
1.64101,51.5482
1.64479,51.6355
1.64859,51.7227
1.65239,51.81
1.6562,51.8973
1.66002,51.9847
1.66384,52.072
1.66768,52.1593
1.67152,52.2467
1.67538,52.3341
1.67924,52.4215
1.68311,52.5089
1.68699,52.5963
1.69088,52.6837
1.69478,52.7711
1.69869,52.8586
1.70261,52.9461
1.70653,53.0335
1.71047,53.121
1.71441,53.2085
1.71836,53.296
1.72233,53.3835
1.7263,53.4711
1.73028,53.5586
1.73427,53.6462
1.73827,53.7337
1.74227,53.8213
1.74629,53.9089
1.75032,53.9965
1.75435,54.0841
1.7584,54.1718
1.76245,54.2594
1.76652,54.3471
1.77059,54.4347
1.77467,54.5224
1.77876,54.6101
1.78286,54.6978
1.78698,54.7855
1.7911,54.8732
1.79522,54.9609
1.79936,55.0487
1.80351,55.1364
1.80767,55.2242
1.81184,55.3119
1.81602,55.3997
1.8202,55.4875
1.8244,55.5753
1.82861,55.6631
1.83282,55.7509
1.83705,55.8388
1.84129,55.9266
1.84553,56.0145
1.84979,56.1023
1.85405,56.1902
1.85833,56.2781
1.86261,56.366
1.86691,56.4539
1.87121,56.5418
1.87552,56.6297
1.87985,56.7177
1.88418,56.8056
1.88853,56.8935
1.89288,56.9815
1.89725,57.0695
1.90162,57.1575
1.90601,57.2455
1.9104,57.3335
1.9148,57.4215
1.91922,57.5095
1.92364,57.5975
1.92808,57.6856
1.93253,57.7736
1.93698,57.8617
1.94145,57.9497
1.94592,58.0378
1.95041,58.1259
1.95491,58.214
1.95942,58.3021
1.96393,58.3902
1.96846,58.4783
1.973,58.5664
