r,x,sigma
0.01148951,0.02904606122,4.496598228e-05
0.01148951,0.03137937544,4.164523613e-05
0.01148951,0.03390012833,3.849457174e-05
0.01148951,0.03662337714,3.550797769e-05
0.01148951,0.03956538866,3.267972398e-05
0.01148951,0.04274373643,3.000435579e-05
0.01148951,0.04617740571,2.747668575e-05
0.01148951,0.04988690686,2.509153955e-05
0.01148951,0.05389439787,2.284497076e-05
0.01148951,0.05822381672,2.073179413e-05
0.01148951,0.06290102436,1.874802422e-05
0.01148951,0.0679539592,1.688962919e-05
0.01148951,0.07341280397,1.515275515e-05
0.01148951,0.07931016603,1.353370183e-05
0.01148951,0.08568127215,1.202889527e-05
0.01148951,0.0925641789,1.063485737e-05
0.01148951,0.1,9.348172596e-06
0.01217382728,1e-06,0.01249137529
0.01217382728,1.080331519e-06,0.01213569866
0.01217382728,1.167116191e-06,0.01178908179
0.01217382728,1.260872408e-06,0.01145131778
0.01217382728,1.362160204e-06,0.01112220401
0.01217382728,1.471584602e-06,0.010801542
0.01217382728,1.589799228e-06,0.01048913738
0.01217382728,1.717510215e-06,0.0101847998
0.01217382728,1.85548042e-06,0.009888342842
0.01217382728,2.004533981e-06,0.009599583966
0.01217382728,2.165561241e-06,0.009318344423
0.01217382728,2.339524065e-06,0.009044449188
0.01217382728,2.527461587e-06,0.008777726895
0.01217382728,2.730496415e-06,0.008518009761
0.01217382728,2.94984134e-06,0.008265133525
0.01217382728,3.186806576e-06,0.008018937377
0.01217382728,3.44280759e-06,0.007779263892
0.01217382728,3.719373553e-06,0.007545958972
0.01217382728,4.018156481e-06,0.007318871774
0.01217382728,4.340941095e-06,0.007097854656
0.01217382728,4.689655487e-06,0.006882763113
0.01217382728,5.066382636e-06,0.006673455715
0.01217382728,5.47337285e-06,0.006469794051
0.01217382728,5.913057205e-06,0.006271642669
0.01217382728,6.388062073e-06,0.006078869023
0.01217382728,6.901224803e-06,0.005891343411
0.01217382728,7.455610675e-06,0.005708938926
0.01217382728,8.054531206e-06,0.005531531399
0.01217382728,8.701563933e-06,0.005358999345
0.01217382728,9.400573782e-06,0.005191223915
0.01217382728,1.015573615e-05,0.005028088841
0.01217382728,1.097156187e-05,0.004869480387
0.01217382728,1.18529241e-05,0.004715287299
0.01217382728,1.28050875e-05,0.004565400759
0.01217382728,1.383373963e-05,0.004419714333
0.01217382728,1.494502495e-05,0.00427812393
0.01217382728,1.61455815e-05,0.004140527748
0.01217382728,1.744258059e-05,0.004006826237
0.01217382728,1.884376959e-05,0.003876922051
0.01217382728,2.035751822e-05,0.003750720001
0.01217382728,2.199286859e-05,0.00362812702
0.01217382728,2.375958913e-05,0.003509052113
0.01217382728,2.566823302e-05,0.003393406322
0.01217382728,2.773020117e-05,0.003281102679
0.01217382728,2.995781035e-05,0.003172056174
0.01217382728,3.236436676e-05,0.003066183709
0.01217382728,3.496424551e-05,0.002963404062
0.01217382728,3.777297646e-05,0.002863637851
0.01217382728,4.080733704e-05,0.002766807495
0.01217382728,4.408545242e-05,0.002672837177
0.01217382728,4.762690378e-05,0.002581652811
0.01217382728,5.145284531e-05,0.002493182004
0.01217382728,5.558613053e-05,0.002407354022
0.01217382728,6.005144884e-05,0.002324099758
0.01217382728,6.487547295e-05,0.002243351699
0.01217382728,7.008701824e-05,0.00216504389
0.01217382728,7.571721488e-05,0.002089111906
0.01217382728,8.179969378e-05,0.002015492816
0.01217382728,8.837078744e-05,0.001944125157
0.01217382728,9.546974703e-05,0.001874948903
0.01217382728,0.0001031389768,0.00180790543
0.01217382728,0.0001114242875,0.001742937493
0.01217382728,0.0001203751698,0.001679989197
0.01217382728,0.0001300450901,0.001619005963
0.01217382728,0.0001404918097,0.001559934506
0.01217382728,0.0001517777302,0.001502722809
0.01217382728,0.0001639702658,0.001447320089
0.01217382728,0.0001771422463,0.001393676779
0.01217382728,0.0001913723521,0.001341744498
0.01217382728,0.0002067455838,0.001291476028
0.01217382728,0.0002233537706,0.001242825285
0.01217382728,0.0002412961183,0.001195747303
0.01217382728,0.0002606798021,0.001150198201
0.01217382728,0.0002816206065,0.001106135166
0.01217382728,0.0003042436177,0.001063516428
0.01217382728,0.0003286839697,0.001022301237
0.01217382728,0.0003550876522,0.0009824498432
0.01217382728,0.0003836123827,0.0009439234717
0.01217382728,0.0004144285482,0.0009066843045
0.01217382728,0.000447720223,0.0008706954585
0.01217382728,0.0004836862686,0.000835920965
0.01217382728,0.0005225415214,0.0008023257495
0.01217382728,0.0005645180756,0.0007698756125
0.01217382728,0.0006098666701,0.0007385372097
0.01217382728,0.0006588581862,0.0007082780335
0.01217382728,0.0007117852651,0.0006790663938
0.01217382728,0.0007689640567,0.0006508714002
0.01217382728,0.0008307361075,0.0006236629439
0.01217382728,0.000897470401,0.0005974116801
0.01217382728,0.0009695655616,0.0005720890109
0.01217382728,0.001047452236,0.000547667068
0.01217382728,0.001131595665,0.0005241186964
0.01217382728,0.001222498464,0.0005014174383
0.01217382728,0.001320703623,0.0004795375164
0.01217382728,0.001426797751,0.000458453819
0.01217382728,0.001541414582,0.0004381418841
0.01217382728,0.001665238757,0.0004185778849
0.01217382728,0.001799009916,0.0003997386145
0.01217382728,0.001943527115,0.0003816014716
0.01217382728,0.0020996536,0.0003641444466
0.01217382728,0.002268321964,0.0003473461077
0.01217382728,0.002450539713,0.0003311855874
0.01217382728,0.00264739529,0.0003156425689
0.01217382728,0.002860064576,0.000300697274
0.01217382728,0.003089817908,0.0002863304498
0.01217382728,0.003338027674,0.0002725233572
0.01217382728,0.003606176508,0.0002592577581
0.01217382728,0.003895866145,0.000246515905
0.01217382728,0.00420882699,0.0002342805287
0.01217382728,0.004546928456,0.0002225348284
0.01217382728,0.004912190126,0.0002112624606
0.01217382728,0.005306793821,0.0002004475296
0.01217382728,0.00573309663,0.0001900745775
0.01217382728,0.006193644991,0.0001801285749
0.01217382728,0.006691189902,0.0001705949125
0.01217382728,0.007228703351,0.0001614593925
0.01217382728,0.007809396072,0.0001527082205
0.01217382728,0.008436736722,0.0001443279984
0.01217382728,0.009114472599,0.0001363057174
0.01217382728,0.009846652028,0.0001286287511
0.01217382728,0.01063764854,0.0001212848501
0.01217382728,0.01149218701,0.0001142621359
0.01217382728,0.01241537185,0.0001075490963
0.01217382728,0.01341271753,0.0001011345806
0.01217382728,0.0144901815,9.500779547e-05
0.01217382728,0.0156541998,8.915830149e-05
0.01217382728,0.01691172545,8.357600963e-05
0.01217382728,0.01827027004,7.825117843e-05
0.01217382728,0.01973794859,7.317441134e-05
0.01217382728,0.02132352798,6.833665431e-05
0.01217382728,0.02303647938,6.372919349e-05
0.01217382728,0.02488703476,5.934365296e-05
0.01217382728,0.02688624807,5.517199233e-05
0.01217382728,0.02904606122,5.120650446e-05
0.01217382728,0.03137937544,4.743981203e-05
0.01217382728,0.03390012833,4.386486413e-05
0.01217382728,0.03662337714,4.047493179e-05
0.01217382728,0.03956538866,3.726360251e-05
0.01217382728,0.04274373643,3.422477348e-05
0.01217382728,0.04617740571,3.135264322e-05
0.01217382728,0.04988690686,2.864142496e-05
0.01217382728,0.05389439787,2.608671677e-05
0.01217382728,0.05822381672,2.368272025e-05
0.01217382728,0.06290102436,2.142499062e-05
0.01217382728,0.0679539592,1.930903153e-05
0.01217382728,0.07341280397,1.733054814e-05
0.01217382728,0.07931016603,1.548541965e-05
0.01217382728,0.08568127215,1.376966839e-05
0.01217382728,0.0925641789,1.217942528e-05
0.01217382728,0.1,1.07108919e-05
0.01289890261,1e-06,0.01392245534
0.01289890261,1.080331519e-06,0.01352747919
0.01289890261,1.167116191e-06,0.0131425229
0.01289890261,1.260872408e-06,0.01276735868
0.01289890261,1.362160204e-06,0.01240176341
0.01289890261,1.471584602e-06,0.01204551852
0.01289890261,1.589799228e-06,0.01169840993
0.01289890261,1.717510215e-06,0.01136022797
0.01289890261,1.85548042e-06,0.01103076729
0.01289890261,2.004533981e-06,0.01070982678
0.01289890261,2.165561241e-06,0.01039720949
0.01289890261,2.339524065e-06,0.01009272255
0.01289890261,2.527461587e-06,0.009796177114
0.01289890261,2.730496415e-06,0.009507388247
0.01289890261,2.94984134e-06,0.009226174888
0.01289890261,3.186806576e-06,0.008952359761
0.01289890261,3.44280759e-06,0.008685769304
0.01289890261,3.719373553e-06,0.008426233599
0.01289890261,4.018156481e-06,0.008173586307
0.01289890261,4.340941095e-06,0.007927664597
0.01289890261,4.689655487e-06,0.007688309082
0.01289890261,5.066382636e-06,0.007455363749
0.01289890261,5.47337285e-06,0.0072286759
0.01289890261,5.913057205e-06,0.007008096088
0.01289890261,6.388062073e-06,0.006793478049
0.01289890261,6.901224803e-06,0.006584678651
0.01289890261,7.455610675e-06,0.006381557825
0.01289890261,8.054531206e-06,0.00618397851
0.01289890261,8.701563933e-06,0.005991806597
0.01289890261,9.400573782e-06,0.005804910866
0.01289890261,1.015573615e-05,0.005623162939
0.01289890261,1.097156187e-05,0.005446437215
0.01289890261,1.18529241e-05,0.005274610824
0.01289890261,1.28050875e-05,0.005107563571
0.01289890261,1.383373963e-05,0.004945177883
0.01289890261,1.494502495e-05,0.004787338758
0.01289890261,1.61455815e-05,0.004633933717
0.01289890261,1.744258059e-05,0.004484852752
0.01289890261,1.884376959e-05,0.004339988278
0.01289890261,2.035751822e-05,0.004199235087
0.01289890261,2.199286859e-05,0.0040624903
0.01289890261,2.375958913e-05,0.003929653319
0.01289890261,2.566823302e-05,0.003800625785
0.01289890261,2.773020117e-05,0.003675311532
0.01289890261,2.995781035e-05,0.003553616544
0.01289890261,3.236436676e-05,0.003435448912
0.01289890261,3.496424551e-05,0.003320718791
0.01289890261,3.777297646e-05,0.00320933836
0.01289890261,4.080733704e-05,0.00310122178
0.01289890261,4.408545242e-05,0.002996285157
0.01289890261,4.762690378e-05,0.002894446499
0.01289890261,5.145284531e-05,0.002795625682
0.01289890261,5.558613053e-05,0.002699744406
0.01289890261,6.005144884e-05,0.002606726165
0.01289890261,6.487547295e-05,0.002516496207
0.01289890261,7.008701824e-05,0.002428981496
0.01289890261,7.571721488e-05,0.002344110684
0.01289890261,8.179969378e-05,0.002261814069
0.01289890261,8.837078744e-05,0.002182023564
0.01289890261,9.546974703e-05,0.002104672668
0.01289890261,0.0001031389768,0.002029696424
0.01289890261,0.0001114242875,0.001957031399
0.01289890261,0.0001203751698,0.001886615641
0.01289890261,0.0001300450901,0.001818388656
0.01289890261,0.0001404918097,0.001752291375
0.01289890261,0.0001517777302,0.001688266124
0.01289890261,0.0001639702658,0.001626256595
0.01289890261,0.0001771422463,0.001566207819
0.01289890261,0.0001913723521,0.001508066136
0.01289890261,0.0002067455838,0.001451779168
0.01289890261,0.0002233537706,0.001397295791
0.01289890261,0.0002412961183,0.001344566112
0.01289890261,0.0002606798021,0.001293541437
0.01289890261,0.0002816206065,0.001244174252
0.01289890261,0.0003042436177,0.001196418193
0.01289890261,0.0003286839697,0.001150228023
0.01289890261,0.0003550876522,0.001105559608
0.01289890261,0.0003836123827,0.001062369892
0.01289890261,0.0004144285482,0.001020616878
0.01289890261,0.000447720223,0.0009802595972
0.01289890261,0.0004836862686,0.000941258095
0.01289890261,0.0005225415214,0.0009035734032
0.01289890261,0.0005645180756,0.0008671675206
0.01289890261,0.0006098666701,0.0008320033914
0.01289890261,0.0006588581862,0.0007980448844
0.01289890261,0.0007117852651,0.0007652567726
0.01289890261,0.0007689640567,0.0007336047127
0.01289890261,0.0008307361075,0.0007030552258
0.01289890261,0.000897470401,0.000673575678
0.01289890261,0.0009695655616,0.0006451342612
0.01289890261,0.001047452236,0.0006176999746
0.01289890261,0.001131595665,0.0005912426065
0.01289890261,0.001222498464,0.0005657327161
0.01289890261,0.001320703623,0.0005411416161
0.01289890261,0.001426797751,0.0005174413555
0.01289890261,0.001541414582,0.0004946047026
0.01289890261,0.001665238757,0.0004726051282
0.01289890261,0.001799009916,0.0004514167899
0.01289890261,0.001943527115,0.0004310145157
0.01289890261,0.0020996536,0.0004113737885
0.01289890261,0.002268321964,0.0003924707311
0.01289890261,0.002450539713,0.0003742820913
0.01289890261,0.00264739529,0.0003567852269
0.01289890261,0.002860064576,0.0003399580922
0.01289890261,0.003089817908,0.0003237792236
0.01289890261,0.003338027674,0.0003082277264
0.01289890261,0.003606176508,0.0002932832617
0.01289890261,0.003895866145,0.0002789260337
0.01289890261,0.00420882699,0.000265136777
0.01289890261,0.004546928456,0.0002518967455
0.01289890261,0.004912190126,0.0002391877
0.01289890261,0.005306793821,0.0002269918978
0.01289890261,0.00573309663,0.0002152920817
0.01289890261,0.006193644991,0.0002040714701
0.01289890261,0.006691189902,0.0001933137473
0.01289890261,0.007228703351,0.000183003054
0.01289890261,0.007809396072,0.000173123979
0.01289890261,0.008436736722,0.0001636615511
0.01289890261,0.009114472599,0.0001546012311
0.01289890261,0.009846652028,0.0001459289049
0.01289890261,0.01063764854,0.0001376308772
0.01289890261,0.01149218701,0.0001296938652
0.01289890261,0.01241537185,0.0001221049932
0.01289890261,0.01341271753,0.000114851788
0.01289890261,0.0144901815,0.0001079221743
0.01289890261,0.0156541998,0.0001013044706
0.01289890261,0.01691172545,9.498738635e-05
0.01289890261,0.01827027004,8.896001831e-05
0.01289890261,0.01973794859,8.32118483e-05
0.01289890261,0.02132352798,7.773274057e-05
0.01289890261,0.02303647938,7.251293961e-05
0.01289890261,0.02488703476,6.754306783e-05
0.01289890261,0.02688624807,6.281412329e-05
0.01289890261,0.02904606122,5.831747739e-05
0.01289890261,0.03137937544,5.404487141e-05
0.01289890261,0.03390012833,4.998841294e-05
0.01289890261,0.03662337714,4.614057129e-05
0.01289890261,0.03956538866,4.249417165e-05
0.01289890261,0.04274373643,3.904238776e-05
0.01289890261,0.04617740571,3.577873288e-05
0.01289890261,0.04988690686,3.269673685e-05
0.01289890261,0.05389439787,2.979149159e-05
0.01289890261,0.05822381672,2.705651464e-05
0.01289890261,0.06290102436,2.448685094e-05
0.01289890261,0.0679539592,2.207748816e-05
0.01289890261,0.07341280397,1.982364221e-05
0.01289890261,0.07931016603,1.772072634e-05
0.01289890261,0.08568127215,1.576431602e-05
0.01289890261,0.0925641789,1.395010986e-05
0.01289890261,0.1,1.227388637e-05
0.01366716356,1e-06,0.01551497454
0.01366716356,1.080331519e-06,0.01507645257
0.01366716356,1.167116191e-06,0.01464900915
0.01366716356,1.260872408e-06,0.01423239358
0.01366716356,1.362160204e-06,0.01382636024
0.01366716356,1.471584602e-06,0.01343066854
0.01366716356,1.589799228e-06,0.01304508277
0.01366716356,1.717510215e-06,0.01266937207
0.01366716356,1.85548042e-06,0.01230331031
0.01366716356,2.004533981e-06,0.01194667599
0.01366716356,2.165561241e-06,0.01159925219
0.01366716356,2.339524065e-06,0.01126082645
0.01366716356,2.527461587e-06,0.01093119073
0.01366716356,2.730496415e-06,0.01061014127
0.01366716356,2.94984134e-06,0.01029747855
0.01366716356,3.186806576e-06,0.009993007223
0.01366716356,3.44280759e-06,0.009696535986
0.01366716356,3.719373553e-06,0.009407877552
0.01366716356,4.018156481e-06,0.009126848551
0.01366716356,4.340941095e-06,0.008853269462
0.01366716356,4.689655487e-06,0.008586964544
0.01366716356,5.066382636e-06,0.008327761756
0.01366716356,5.47337285e-06,0.008075492696
0.01366716356,5.913057205e-06,0.007829992525
0.01366716356,6.388062073e-06,0.007591099903
0.01366716356,6.901224803e-06,0.007358656924
0.01366716356,7.455610675e-06,0.007132509045
0.01366716356,8.054531206e-06,0.006912505025
0.01366716356,8.701563933e-06,0.006698496865
0.01366716356,9.400573782e-06,0.006490339738
0.01366716356,1.015573615e-05,0.006287891936
0.01366716356,1.097156187e-05,0.006091014804
0.01366716356,1.18529241e-05,0.005899572685
0.01366716356,1.28050875e-05,0.00571343286
0.01366716356,1.383373963e-05,0.005532465491
0.01366716356,1.494502495e-05,0.005356543566
0.01366716356,1.61455815e-05,0.005185542845
0.01366716356,1.744258059e-05,0.005019341802
0.01366716356,1.884376959e-05,0.004857821578
0.01366716356,2.035751822e-05,0.004700865922
0.01366716356,2.199286859e-05,0.004548361145
0.01366716356,2.375958913e-05,0.004400196068
0.01366716356,2.566823302e-05,0.004256261973
0.01366716356,2.773020117e-05,0.004116452553
0.01366716356,2.995781035e-05,0.003980663866
0.01366716356,3.236436676e-05,0.003848794286
0.01366716356,3.496424551e-05,0.003720744461
0.01366716356,3.777297646e-05,0.003596417263
0.01366716356,4.080733704e-05,0.003475717746
0.01366716356,4.408545242e-05,0.003358553104
0.01366716356,4.762690378e-05,0.003244832626
0.01366716356,5.145284531e-05,0.003134467652
0.01366716356,5.558613053e-05,0.003027371537
0.01366716356,6.005144884e-05,0.002923459606
0.01366716356,6.487547295e-05,0.002822649117
0.01366716356,7.008701824e-05,0.002724859219
0.01366716356,7.571721488e-05,0.002630010916
0.01366716356,8.179969378e-05,0.002538027029
0.01366716356,8.837078744e-05,0.002448832157
0.01366716356,9.546974703e-05,0.002362352645
0.01366716356,0.0001031389768,0.002278516542
0.01366716356,0.0001114242875,0.002197253572
0.01366716356,0.0001203751698,0.002118495095
0.01366716356,0.0001300450901,0.002042174077
0.01366716356,0.0001404918097,0.001968225055
0.01366716356,0.0001517777302,0.001896584103
0.01366716356,0.0001639702658,0.001827188802
0.01366716356,0.0001771422463,0.00175997821
0.01366716356,0.0001913723521,0.001694892827
0.01366716356,0.0002067455838,0.001631874568
0.01366716356,0.0002233537706,0.001570866732
0.01366716356,0.0002412961183,0.001511813975
0.01366716356,0.0002606798021,0.001454662278
0.01366716356,0.0002816206065,0.001399358921
0.01366716356,0.0003042436177,0.001345852456
0.01366716356,0.0003286839697,0.001294092676
0.01366716356,0.0003550876522,0.001244030595
0.01366716356,0.0003836123827,0.001195618417
0.01366716356,0.0004144285482,0.00114880951
